CustomerID,Recency,Frequency,Monetary
16131.0,51,4,874.28
16133.0,3,29,3580.4800000000005
16134.0,21,2,597.0900000000001
16135.0,262,1,303.2
16136.0,59,3,512.5999999999999
16139.0,18,3,524.5899999999999
16140.0,65,2,389.58
16141.0,88,1,477.74
16142.0,249,1,344.88000000000005
16143.0,3,6,1887.77
16145.0,8,11,2896.4099999999985
16146.0,203,2,366.33000000000004
16147.0,133,1,225.07999999999998
16149.0,4,2,201.79999999999998
16150.0,42,5,1674.7799999999993
16152.0,268,1,175.1
16153.0,49,5,1253.8300000000002
16156.0,8,9,2255.640000000001
16157.0,15,3,381.05000000000007
16159.0,281,1,147.79999999999998
16160.0,65,1,173.09999999999997
16161.0,1,19,4566.260000000003
16162.0,252,1,11.9
16163.0,365,1,50.1
16164.0,17,3,618.78
16168.0,10,23,1690.1400000000003
16169.0,8,4,1262.2399999999996
16170.0,50,6,1462.7399999999996
16171.0,59,1,73.2
16172.0,95,5,1037.7899999999997
16173.0,15,6,1256.1599999999996
16174.0,126,2,252.99999999999997
16175.0,94,4,796.8899999999998
16177.0,50,1,210.75
16178.0,138,1,120.1
16179.0,60,1,168.22
16180.0,100,8,1801.4299999999996
16181.0,73,1,153.86
16182.0,72,1,72.8
16183.0,67,1,338.7100000000001
16184.0,64,5,656.3100000000001
16185.0,16,2,475.96
16186.0,22,12,2999.400000000003
16187.0,31,15,4118.339999999998
16188.0,44,4,818.1700000000002
16189.0,15,2,125.58
16190.0,40,1,94.99000000000001
16191.0,2,10,1650.9399999999996
16193.0,236,1,280.63000000000005
16198.0,75,1,319.281
16200.0,4,2,967.1199999999991
16201.0,3,4,1655.1999999999994
16202.0,360,1,281.9
16203.0,58,4,592.9
16204.0,23,1,354.1800000000001
16205.0,37,3,485.1299999999998
16206.0,54,4,417.80999999999995
16207.0,25,1,243.18
16208.0,44,2,467.75999999999976
16209.0,88,4,559.0
16210.0,1,13,1092.34
16211.0,88,1,329.22
16212.0,19,2,602.49
16213.0,78,1,82.49999999999999
16214.0,170,3,734.0299999999999
16215.0,80,1,219.90000000000003
16216.0,267,1,545.4000000000001
16217.0,235,2,304.25
16218.0,29,5,1178.4599999999996
16221.0,36,3,621.73
16222.0,318,1,652.5000000000002
16224.0,57,4,1013.3900000000002
16225.0,44,5,1077.8700000000001
16226.0,203,2,50.400000000000006
16227.0,225,1,127.5
16229.0,87,2,935.5999999999999
16230.0,189,2,466.12999999999994
16232.0,43,4,703.7199999999998
16233.0,71,2,389.28
16235.0,40,4,656.2499999999998
16236.0,78,1,432.19999999999993
16239.0,56,2,303.2
16240.0,24,2,1901.4500000000007
16241.0,9,13,2386.840000000007
16242.0,8,7,3401.980000000001
16243.0,33,2,243.29999999999995
16244.0,211,2,1369.1499999999999
16245.0,23,3,1115.9400000000005
16247.0,170,1,49.32
16248.0,61,1,152.94
16249.0,52,5,960.6900000000004
16250.0,261,2,353.44000000000005
16253.0,66,2,1136.1100000000001
16255.0,16,8,2030.7800000000002
16256.0,266,1,143.55
16258.0,45,5,2482.6500000000015
16260.0,50,1,427.45000000000005
16261.0,17,4,620.9399999999996
16265.0,9,9,3908.110000000002
16266.0,73,7,576.04
16268.0,71,2,426.44
16270.0,353,1,504.78999999999996
16271.0,15,4,1222.1199999999994
16272.0,116,1,411.7000000000001
16274.0,373,1,211.3499999999999
16275.0,196,1,382.53999999999996
16276.0,176,1,15.0
16278.0,100,1,242.83
16279.0,21,3,1233.8200000000002
16281.0,72,1,121.5
16282.0,339,1,122.10000000000001
16283.0,5,5,1359.8099999999986
16284.0,31,2,746.3399999999998
16287.0,169,1,109.62
16292.0,121,1,209.14999999999995
16293.0,21,10,1638.22
16295.0,9,4,922.9200000000003
16297.0,268,1,241.34
16298.0,22,3,528.2999999999998
16302.0,126,1,170.1
16303.0,25,3,3230.120000000001
16305.0,138,1,347.29999999999995
16306.0,213,6,545.0899999999999
16309.0,106,2,573.8900000000001
16311.0,17,2,574.71
16313.0,3,2,220.07000000000002
16315.0,330,1,155.52
16316.0,64,7,1809.2399999999996
16317.0,119,3,865.2499999999999
16318.0,35,1,265.15
16320.0,172,2,737.2399999999999
16321.0,72,5,267.6
16322.0,1,2,302.2899999999999
16324.0,128,3,360.5299999999998
16325.0,46,3,516.04
16326.0,5,14,2854.1200000000026
16327.0,14,6,3023.45
16330.0,17,3,130.91
16332.0,28,7,1343.56
16337.0,36,1,133.15
16338.0,157,1,184.25000000000003
16339.0,284,1,94.05000000000001
16340.0,107,1,425.35999999999996
16341.0,24,4,825.8100000000001
16342.0,75,4,209.86
16343.0,16,2,278.83000000000004
16344.0,158,1,101.10000000000001
16345.0,44,1,410.09000000000003
16347.0,11,2,732.28
16348.0,32,7,1033.49
16349.0,290,1,12.649999999999999
16350.0,21,4,917.0999999999997
16351.0,332,1,133.5
16352.0,17,2,464.44000000000005
16353.0,17,10,1723.7900000000004
16354.0,63,2,377.9
16356.0,197,3,211.76999999999998
16357.0,33,3,520.56
16358.0,1,4,1416.4599999999998
16359.0,7,8,345.3600000000002
16360.0,4,6,3016.3800000000015
16361.0,9,4,696.0600000000001
16362.0,32,5,617.6299999999995
16363.0,53,1,75.36000000000001
16364.0,11,2,515.31
16365.0,17,7,511.75999999999993
16366.0,18,1,188.9
16367.0,37,2,716.6499999999996
16368.0,2,2,328.21999999999986
16369.0,18,3,1030.4900000000002
16370.0,82,4,1026.4099999999999
16372.0,33,2,304.18
16374.0,66,2,404.2299999999997
16376.0,8,2,715.7400000000004
16378.0,247,3,331.75000000000006
16379.0,4,4,1639.96
16380.0,61,1,60.949999999999996
16383.0,74,2,536.14
16384.0,89,2,502.19999999999993
16385.0,60,3,483.41
16386.0,28,2,281.32000000000005
16387.0,322,1,53.8
16389.0,53,4,436.83
16392.0,269,1,185.29000000000005
16393.0,2,13,2974.840000000002
16394.0,56,5,552.2000000000003
16395.0,60,5,1072.1300000000003
16398.0,154,2,1050.0500000000002
16399.0,19,2,333.65
16400.0,94,1,243.78
16401.0,1,11,2084.000000000001
16402.0,264,2,208.6
16403.0,312,1,177.5
16404.0,70,1,297.34999999999997
16405.0,302,2,74.85
16406.0,18,1,154.35000000000002
16407.0,12,9,1535.0300000000009
16409.0,36,5,1805.9300000000012
16411.0,19,2,211.7
16412.0,53,1,135.99
16413.0,56,1,247.25000000000003
16414.0,21,2,96.4
16415.0,44,1,121.61999999999999
16416.0,26,3,543.29
16418.0,44,3,509.86999999999995
16419.0,112,6,439.38
16422.0,17,34,2229.1500000000015
16423.0,24,1,225.28000000000003
16424.0,191,1,32.4
16425.0,302,1,210.79999999999995
16426.0,2,10,1539.209999999999
16427.0,263,2,136.06
16429.0,106,1,4.95
16430.0,57,1,160.45
16431.0,213,3,474.72
16432.0,64,1,123.48
16433.0,28,1,184.26000000000002
16434.0,29,7,1079.66
16438.0,5,5,748.5999999999999
16440.0,7,5,3031.9699999999993
16441.0,67,2,328.75
16442.0,1,3,480.9499999999999
16444.0,46,4,501.7700000000001
16445.0,33,1,208.06000000000003
16446.0,205,1,2.9
16447.0,135,1,121.96000000000002
16448.0,198,1,157.48999999999998
16449.0,197,2,527.5400000000001
16450.0,149,1,100.0
16451.0,87,1,266.97
16454.0,44,2,6.9
16455.0,63,7,1661.1800000000003
16456.0,99,5,1400.2599999999995
16457.0,218,1,161.56
16458.0,2,18,3449.1400000000003
16460.0,28,3,647.76
16461.0,177,1,76.67
16463.0,21,4,1205.3000000000004
16464.0,19,3,1105.94
16466.0,33,7,1368.5700000000002
16469.0,23,4,579.7200000000003
16470.0,51,4,697.0
16471.0,274,1,183.15000000000003
16473.0,164,3,238.10000000000002
16474.0,7,7,1611.4400000000016
16475.0,143,3,397.3
16477.0,63,7,2386.7
16478.0,25,3,280.59999999999997
16479.0,10,2,271.33
16480.0,75,1,409.07000000000005
16482.0,15,1,139.5
16483.0,192,1,95.70000000000002
16484.0,173,2,376.80000000000007
16485.0,77,1,290.69
16488.0,33,3,254.66000000000003
16491.0,46,1,591.7399999999999
16493.0,79,4,586.98
16494.0,296,1,410.6300000000001
16495.0,3,2,432.01
16496.0,8,3,1210.0099999999998
16497.0,49,6,2002.4499999999991
16498.0,161,2,100.97000000000001
16499.0,360,2,294.54999999999995
16500.0,4,4,185.94000000000003
16503.0,106,4,1240.1999999999998
16504.0,25,1,407.70999999999975
16506.0,19,2,90.30000000000001
16509.0,296,1,169.50000000000003
16510.0,372,1,148.55
16511.0,21,3,740.6799999999997
16513.0,4,3,688.1100000000001
16515.0,52,5,1125.2300000000002
16516.0,30,1,101.7
16517.0,277,1,162.70000000000005
16518.0,61,2,394.82000000000005
16519.0,25,2,74.38
16520.0,186,3,923.6700000000001
16523.0,1,20,5761.390000000007
16525.0,2,25,3589.149999999999
16526.0,171,1,217.26
16527.0,81,1,223.50000000000003
16528.0,3,1,175.01999999999998
16529.0,190,1,455.25
16531.0,22,7,973.1599999999996
16533.0,19,3,920.8199999999993
16535.0,5,1,364.8300000000001
16536.0,110,1,327.5200000000001
16539.0,2,4,1225.6100000000001
16542.0,53,1,119.62
16545.0,164,1,101.7
16546.0,290,2,207.35
16549.0,10,10,3788.5999999999967
16550.0,108,5,1850.0799999999986
16551.0,95,3,255.02000000000004
16552.0,242,2,265.39000000000004
16553.0,205,6,504.43999999999994
16554.0,42,3,712.14
16555.0,35,2,255.65000000000003
16556.0,66,7,2592.1200000000013
16557.0,24,2,97.30000000000001
16558.0,0,20,5890.380000000004
16560.0,26,2,598.3599999999997
16561.0,5,2,494.12000000000006
16563.0,53,1,175.70000000000002
16565.0,364,1,35.7
16566.0,15,5,293.7
16567.0,194,2,487.5999999999999
16569.0,3,1,92.7
16570.0,15,9,1974.4199999999998
16571.0,26,3,1101.89
16572.0,127,3,845.5899999999998
16573.0,84,2,507.96000000000004
16574.0,71,1,330.2399999999999
16581.0,182,1,80.28
16582.0,113,1,29.099999999999998
16583.0,373,1,233.45000000000002
16584.0,80,2,478.28
16586.0,248,1,259.95
16587.0,232,1,127.85000000000001
16589.0,71,3,418.43999999999994
16591.0,68,1,213.5
16592.0,4,15,3082.9699999999993
16593.0,50,2,183.98
16594.0,75,1,139.94000000000003
16595.0,61,1,299.2100000000001
16596.0,15,2,155.15
16597.0,4,1,44.24
16598.0,285,1,145.05
16600.0,4,6,486.24000000000007
16601.0,40,1,160.90999999999997
16602.0,36,1,418.24999999999994
16603.0,74,2,430.45
16607.0,17,12,1926.3399999999997
16609.0,15,7,4966.2800000000025
16610.0,219,1,75.66
16611.0,186,1,129.49
16612.0,32,4,1116.7599999999998
16613.0,70,1,543.95
16614.0,182,1,418.28999999999996
16616.0,15,2,389.4400000000001
16617.0,235,1,79.10000000000001
16618.0,31,4,1128.66
16619.0,263,1,216.13
16620.0,3,2,138.0
16621.0,51,4,282.71000000000004
16623.0,245,1,129.45
16624.0,80,2,358.19
16625.0,274,1,333.08000000000004
16626.0,0,16,2159.0599999999995
16627.0,79,1,132.38
16628.0,29,5,1917.0900000000001
16629.0,73,2,254.54999999999998
16633.0,17,6,2249.2999999999997
16634.0,222,2,142.5
16637.0,32,4,822.1599999999997
16638.0,22,9,939.6700000000001
16639.0,31,3,839.0099999999999
16641.0,105,1,123.38000000000001
16642.0,4,2,506.12999999999994
16643.0,245,1,374.1900000000001
16644.0,177,2,657.5199999999996
16647.0,169,2,174.22
16648.0,42,1,246.67999999999995
16650.0,71,1,360.54
16652.0,58,5,2484.6500000000015
16653.0,16,2,896.43
16654.0,141,4,399.75
16655.0,17,6,2392.139999999999
16656.0,22,10,627.6
16657.0,9,4,662.3199999999999
16658.0,368,1,123.24
16660.0,16,2,142.85
16665.0,362,1,39.25
16666.0,19,1,76.98
16667.0,68,2,477.9299999999999
16668.0,15,6,215.99999999999994
16669.0,23,3,1126.5799999999992
16670.0,30,10,3352.480000000001
16671.0,35,1,81.75
16672.0,2,15,1816.5000000000002
16674.0,54,2,293.84000000000003
16676.0,33,4,1061.6999999999998
16678.0,2,12,2112.6600000000003
16679.0,366,1,15.0
16680.0,43,1,149.70000000000002
16681.0,77,4,314.2
16682.0,4,4,174.06
16684.0,138,6,1163.6999999999998
16685.0,61,2,255.35999999999999
16686.0,47,7,2159.6700000000023
16688.0,1,4,861.8600000000001
16689.0,75,2,224.4
16690.0,72,2,126.43
16693.0,68,2,354.9
16696.0,135,3,187.5
16697.0,241,1,91.50000000000001
16700.0,8,13,4218.640000000005
16701.0,8,12,1528.8899999999999
16705.0,0,18,5829.230000000001
16706.0,37,3,398.09999999999997
16708.0,45,1,428.8299999999999
16709.0,84,4,1569.7700000000007
16710.0,19,10,1998.3900000000008
16711.0,26,2,203.43000000000004
16712.0,18,10,2790.449999999997
16713.0,18,15,4418.280000000008
16714.0,317,1,716.2300000000001
16715.0,78,1,42.76
16717.0,23,6,3163.569999999999
16718.0,369,1,494.33
16719.0,14,7,1039.21
16720.0,26,1,128.53
16721.0,262,1,262.47
16722.0,51,12,2004.2100000000005
16723.0,107,1,210.14
16725.0,302,7,597.6300000000001
16726.0,26,5,1234.300000000001
16727.0,364,1,256.32
16728.0,46,4,817.9899999999992
16729.0,38,21,5457.359999999993
16730.0,52,3,447.0299999999997
16732.0,31,1,549.9899999999999
16734.0,52,3,424.12000000000006
16735.0,78,5,1501.7499999999995
16738.0,297,1,3.75
16739.0,176,1,238.75
16743.0,29,7,1553.2900000000006
16744.0,11,7,975.3099999999995
16745.0,86,16,3415.030000000002
16746.0,4,18,5168.460000000005
16747.0,37,2,528.21
16748.0,17,5,1455.8999999999992
16750.0,44,5,437.97999999999973
16751.0,30,1,143.60000000000002
16752.0,372,1,93.6
16753.0,58,1,191.54000000000002
16755.0,114,3,1090.4799999999998
16756.0,214,1,203.82000000000002
16757.0,318,1,106.83
16758.0,65,1,173.05999999999997
16759.0,7,2,528.92
16761.0,96,1,95.4
16762.0,19,3,1045.54
16763.0,198,1,162.64999999999995
16764.0,3,13,2627.800000000004
16766.0,273,2,736.4000000000001
16767.0,30,10,2829.610000000001
16768.0,47,3,255.49000000000004
16769.0,260,1,237.98999999999998
16770.0,57,5,686.8
16771.0,33,5,1816.1600000000012
16773.0,57,1,114.84000000000002
16774.0,67,4,590.12
16775.0,10,11,1328.5600000000015
16776.0,60,1,356.59
16777.0,80,2,189.97000000000003
16778.0,74,2,179.26
16779.0,2,22,4382.260000000002
16780.0,100,2,356.78999999999985
16781.0,372,1,266.3
16782.0,10,13,1901.2499999999995
16784.0,19,1,107.6
16788.0,123,2,554.9399999999999
16789.0,8,1,80.8
16790.0,3,6,1395.4999999999998
16791.0,29,7,1462.6300000000006
16792.0,282,1,87.68
16793.0,57,1,213.64
16794.0,1,10,1099.2900000000013
16795.0,365,1,392.18000000000006
16796.0,89,1,305.62
16800.0,11,1,869.33
16801.0,163,4,1080.5300000000002
16803.0,65,1,300.79999999999995
16804.0,23,2,438.88
16805.0,173,2,392.0699999999998
16806.0,103,4,577.1099999999994
16807.0,142,3,966.4299999999998
16808.0,99,2,161.77
16809.0,23,5,914.69
16810.0,192,1,289.64
16811.0,4,2,457.27
16812.0,360,1,204.14999999999998
16813.0,8,10,1548.17
16814.0,14,21,4701.07
16816.0,103,4,396.9000000000001
16817.0,2,9,1203.2500000000007
16818.0,10,11,2547.9300000000003
16820.0,95,1,342.74000000000007
16823.0,227,1,318.5799999999999
16824.0,15,2,408.73999999999995
16825.0,38,2,431.0
16826.0,51,1,328.95000000000005
16828.0,112,1,113.5
16829.0,156,1,186.72
16830.0,38,1,263.33
16832.0,203,2,87.30000000000001
16833.0,1,4,838.2299999999998
16834.0,227,1,290.58
16835.0,128,2,180.85000000000002
16836.0,39,2,175.55
16837.0,31,9,1957.429999999999
16838.0,197,2,313.34
16839.0,8,26,2707.030000000002
16841.0,36,6,1235.7400000000005
16842.0,100,3,881.6099999999999
16843.0,42,16,5084.44
16846.0,50,1,143.82000000000002
16847.0,43,1,193.44
16848.0,52,1,221.42000000000002
16849.0,186,1,84.77
16850.0,333,1,246.72999999999993
16851.0,4,3,261.81
16852.0,10,2,66.4
16855.0,23,2,255.79999999999998
16856.0,14,1,35.400000000000006
16858.0,368,1,325.28999999999996
16859.0,144,2,391.78999999999996
16861.0,59,2,112.80000000000001
16863.0,31,2,328.3
16866.0,140,3,108.24000000000001
16869.0,22,4,706.6899999999997
16871.0,22,6,2081.090000000001
16873.0,4,6,4603.320000000001
16875.0,67,5,1590.6699999999996
16877.0,12,6,785.0199999999996
16878.0,84,1,13.3
16880.0,30,7,1161.7799999999997
16882.0,66,3,474.23999999999984
16883.0,187,2,232.62999999999997
16884.0,37,2,329.46
16885.0,15,3,374.2599999999998
16887.0,35,1,192.32999999999998
16889.0,194,3,1150.5400000000002
16891.0,1,5,632.1300000000002
16892.0,1,5,408.63999999999976
16893.0,366,1,126.03000000000003
16895.0,64,1,183.36999999999998
16897.0,299,2,193.98000000000008
16898.0,26,3,397.41
16899.0,7,6,1160.6099999999994
16900.0,16,3,645.8400000000003
16902.0,116,1,1040.44
16903.0,29,1,312.82000000000005
16904.0,4,15,3031.67
16905.0,5,7,1989.77
16906.0,81,4,381.1799999999998
16907.0,29,5,538.1499999999997
16909.0,72,1,215.7
16910.0,4,8,1193.8600000000004
16912.0,28,10,1825.94
16913.0,290,1,14.29
16914.0,36,1,113.86
16915.0,9,6,336.7
16916.0,23,2,515.4900000000001
16917.0,276,1,59.5
16918.0,49,6,913.02
16919.0,156,11,2419.93
16921.0,61,1,149.43000000000004
16923.0,12,16,5331.9099999999935
16924.0,21,3,791.9699999999997
16926.0,371,1,128.25000000000003
16927.0,276,2,139.85
16928.0,80,17,1430.6200000000008
16929.0,3,7,1061.8700000000003
16930.0,26,3,282.81000000000006
16931.0,5,21,4176.019999999993
16932.0,53,1,150.23
16933.0,1,2,497.81000000000006
16934.0,54,2,775.43
16936.0,25,1,246.11000000000004
16938.0,8,4,1704.3900000000003
16940.0,52,3,2695.1099999999997
16942.0,12,9,1668.5000000000014
16943.0,211,3,528.3799999999999
16945.0,21,18,4053.6800000000085
16947.0,235,1,222.18
16948.0,138,3,161.3
16949.0,3,6,535.46
16950.0,56,3,517.4399999999998
16951.0,134,3,887.0400000000004
16952.0,109,1,88.71000000000001
16953.0,30,1,20.8
16954.0,60,5,534.95
16955.0,184,4,375.66999999999996
16956.0,17,1,225.03999999999996
16957.0,239,2,361.23999999999995
16959.0,87,1,117.35000000000001
16960.0,38,3,488.59999999999997
16961.0,116,1,234.17
16963.0,187,1,110.55000000000001
16965.0,226,1,137.88999999999996
16966.0,44,1,3.25
16967.0,189,1,238.79999999999998
16968.0,4,2,373.55
16969.0,39,3,410.29999999999995
16971.0,38,1,124.46000000000002
16978.0,77,1,310.33
16979.0,3,6,1405.2300000000002
16980.0,255,2,636.9600000000002
16982.0,60,1,384.06
16983.0,12,7,1293.2899999999995
16984.0,88,2,2658.3800000000033
16985.0,17,10,3329.180000000002
16986.0,30,1,20.8
16987.0,3,6,1283.7000000000003
16988.0,5,1,100.87
16989.0,79,2,70.94999999999999
16992.0,10,5,1143.7
16996.0,30,6,1203.28
16997.0,288,2,117.0
16998.0,149,2,15.4
16999.0,23,2,296.46000000000004
17001.0,0,11,3122.9999999999995
17002.0,85,3,748.35
17004.0,46,2,507.24000000000007
17006.0,4,4,727.57
17007.0,50,6,645.9700000000001
17010.0,18,1,161.88
17011.0,30,1,227.70000000000005
17014.0,8,3,449.7299999999998
17015.0,28,3,1263.5100000000002
17017.0,2,19,2508.660000000003
17018.0,40,2,814.4999999999998
17019.0,11,4,1091.7300000000007
17022.0,31,1,50.120000000000005
17024.0,99,1,25.0
17025.0,373,2,39.65
17026.0,369,1,20.4
17027.0,78,6,842.1099999999998
17030.0,63,1,75.44999999999999
17031.0,11,2,317.95
17033.0,86,3,517.44
17034.0,16,3,396.91
17035.0,245,2,340.48
17037.0,87,1,1129.2799999999995
17038.0,30,1,112.40000000000003
17040.0,137,1,125.58
17041.0,26,3,799.5900000000001
17042.0,2,5,847.0000000000003
17043.0,32,4,1088.2799999999997
17045.0,113,2,210.24
17046.0,157,1,153.5
17047.0,85,3,1017.3200000000003
17048.0,117,3,629.2099999999998
17049.0,2,9,4465.080000000004
17050.0,96,6,2663.489999999999
17051.0,194,1,230.94
17052.0,28,1,350.0799999999999
17053.0,130,1,373.08
17054.0,28,5,822.8799999999998
17058.0,81,3,812.96
17059.0,29,5,2514.6300000000024
17060.0,266,1,50.400000000000006
17061.0,73,7,1340.6999999999998
17062.0,313,4,478.66999999999985
17063.0,21,7,1300.3999999999996
17064.0,58,3,705.1500000000002
17068.0,12,21,4208.750000000005
17069.0,28,9,2171.7599999999998
17070.0,114,1,284.3399999999999
17071.0,28,9,1968.4700000000003
17073.0,17,4,1117.5199999999993
17075.0,17,4,672.8199999999999
17076.0,36,3,466.4599999999999
17078.0,36,2,46.519999999999996
17079.0,78,1,118.80000000000001
17080.0,22,1,111.0
17081.0,25,2,227.01
17082.0,33,2,1329.41
17083.0,109,3,650.62
17084.0,35,2,1976.4800000000007
17085.0,123,5,1300.5499999999997
17086.0,7,6,1099.22
17088.0,28,4,1644.1099999999992
17090.0,4,5,861.6899999999997
17091.0,2,9,3418.67
17092.0,50,4,1511.4400000000007
17094.0,322,1,301.99999999999994
17095.0,22,3,1047.1499999999994
17096.0,15,4,772.04
17097.0,2,8,799.7199999999997
17100.0,18,2,863.6199999999998
17101.0,29,3,844.88
17105.0,159,2,586.9600000000002
17107.0,33,6,7713.210000000003
17109.0,29,6,597.0099999999999
17110.0,165,1,76.10000000000001
17111.0,47,1,183.39
17114.0,5,8,538.3199999999996
17115.0,8,3,647.4000000000001
17117.0,288,1,89.24999999999999
17118.0,317,1,111.89999999999999
17119.0,3,2,444.3699999999999
17120.0,233,1,239.45999999999998
17122.0,119,1,108.32
17123.0,161,1,134.1
17124.0,185,1,294.24
17125.0,50,1,167.02999999999997
17126.0,152,5,941.0099999999998
17128.0,334,1,101.59
17131.0,5,5,1769.5200000000011
17133.0,15,3,32.4
17134.0,106,2,343.55
17135.0,16,5,369.85
17138.0,275,1,320.0
17139.0,15,12,7824.21
17140.0,247,1,115.42
17142.0,239,1,233.40000000000003
17144.0,1,2,799.98
17146.0,105,3,450.48
17147.0,22,4,1083.05
17148.0,51,1,124.88
17152.0,194,3,382.4
17153.0,24,1,213.77999999999997
17154.0,75,1,188.70000000000002
17155.0,17,2,60.07
17157.0,7,2,207.40000000000003
17158.0,32,3,770.9900000000001
17159.0,21,3,1311.29
17160.0,31,6,3175.8900000000003
17162.0,28,10,1242.1399999999994
17163.0,21,2,191.10000000000002
17164.0,32,7,2083.9000000000005
17165.0,284,1,128.70000000000002
17166.0,38,2,206.33999999999997
17169.0,57,2,657.6800000000002
17171.0,289,1,144.21000000000004
17172.0,78,1,35.400000000000006
17173.0,5,7,2565.1000000000004
17174.0,217,1,59.9
17175.0,44,4,777.64
17176.0,201,1,203.95
17179.0,178,3,701.8399999999999
17180.0,56,4,472.26999999999975
17181.0,57,1,44.6
17183.0,7,6,783.5100000000001
17187.0,226,1,83.45
17188.0,11,7,1160.7700000000002
17189.0,106,2,366.74999999999994
17190.0,58,1,218.24
17191.0,28,7,1698.3300000000015
17193.0,35,5,400.78000000000003
17194.0,360,1,115.87000000000003
17197.0,29,1,525.01
17198.0,23,3,394.4199999999998
17201.0,53,1,144.57999999999998
17203.0,35,6,545.9399999999999
17204.0,175,4,691.4000000000001
17205.0,53,1,10.0
17206.0,53,1,204.24
17211.0,26,8,2093.470000000001
17212.0,253,1,3.95
17213.0,40,7,2482.8599999999988
17214.0,60,6,775.6199999999997
17217.0,234,1,113.5
17218.0,4,10,1556.2000000000003
17219.0,31,1,114.23
17220.0,24,14,2822.600000000003
17221.0,7,2,214.57999999999993
17222.0,65,1,328.65
17223.0,310,2,233.04000000000005
17226.0,308,1,117.58
17227.0,18,6,401.36
17228.0,15,8,1696.770000000002
17229.0,96,2,308.81000000000006
17230.0,264,6,829.6999999999998
17231.0,12,10,2645.1900000000023
17232.0,2,2,417.7700000000001
17233.0,35,1,139.32000000000002
17234.0,182,1,114.04
17235.0,25,2,391.59999999999985
17236.0,12,6,753.0200000000002
17237.0,11,2,224.69000000000003
17238.0,2,17,3297.450000000001
17239.0,312,1,202.3
17242.0,108,2,854.1399999999999
17243.0,1,25,5354.059999999996
17244.0,53,1,368.12999999999994
17245.0,204,1,171.45
17247.0,15,1,214.24
17248.0,120,1,277.85
17250.0,3,2,272.11999999999995
17251.0,362,1,244.33
17252.0,116,2,319.05999999999995
17253.0,18,1,128.91
17254.0,4,2,235.04000000000005
17255.0,40,2,243.91
17256.0,107,2,89.10000000000001
17259.0,148,2,486.93
17262.0,52,2,318.4
17263.0,208,1,63.440000000000005
17265.0,138,2,529.0099999999999
17266.0,2,3,257.78
17267.0,127,2,239.61999999999998
17268.0,150,1,35.0
17272.0,46,3,1558.11
17274.0,35,1,81.26
17277.0,227,2,924.3299999999999
17278.0,241,1,155.02999999999997
17279.0,57,1,25.43
17282.0,173,2,363.19999999999993
17284.0,60,6,1472.5600000000018
17286.0,21,1,142.87000000000006
17287.0,26,7,742.7599999999998
17288.0,9,5,565.2299999999998
17289.0,31,3,798.5200000000004
17290.0,3,2,419.5299999999998
17293.0,8,8,1180.4999999999998
17295.0,28,3,391.4199999999999
17297.0,17,1,99.78000000000004
17298.0,101,1,248.66000000000003
17299.0,11,4,412.7900000000001
17301.0,21,1,152.84000000000003
17302.0,14,5,890.6999999999997
17303.0,361,1,205.58999999999995
17306.0,10,3,109.92
17309.0,95,1,82.75
17311.0,78,2,706.9599999999998
17312.0,155,2,83.90000000000002
17314.0,24,8,1906.5800000000008
17315.0,1,36,3507.4699999999975
17320.0,100,3,918.3000000000001
17321.0,8,2,464.71999999999997
17323.0,15,7,906.5200000000006
17324.0,17,4,233.34
17325.0,280,1,96.8
17329.0,14,2,523.11
17330.0,22,2,273.9
17333.0,85,1,419.36999999999995
17334.0,308,1,116.04000000000002
17337.0,151,4,1624.760000000002
17338.0,17,8,5818.700000000001
17339.0,94,2,116.4
17340.0,29,10,7937.320000000005
17341.0,156,3,532.1999999999998
17343.0,355,1,176.68999999999997
17344.0,46,1,132.62000000000003
17345.0,15,4,408.83
17346.0,3,15,2183.329999999999
17348.0,14,5,821.1999999999997
17349.0,179,1,32.5
17350.0,8,4,844.1699999999998
17351.0,36,3,564.0000000000001
17354.0,50,1,35.690000000000005
17356.0,311,1,178.21999999999997
17357.0,24,2,278.18
17358.0,303,2,342.3599999999999
17359.0,11,1,64.4
17360.0,17,3,482.04999999999995
17361.0,49,3,418.88000000000005
17362.0,239,2,276.28
17364.0,0,11,3288.739999999996
17365.0,12,8,3418.1399999999962
17367.0,238,1,148.61
17368.0,23,7,436.28999999999974
17370.0,72,4,310.62000000000006
17371.0,17,3,284.65
17372.0,40,8,1259.1000000000001
17373.0,40,4,587.4000000000001
17374.0,218,2,458.86999999999995
17375.0,199,3,314.90999999999985
17376.0,70,2,193.25
17377.0,23,20,3338.8599999999983
17379.0,11,1,332.8500000000001
17381.0,151,3,160.2
17383.0,4,1,182.89
17384.0,19,2,122.2
17385.0,14,1,243.28000000000006
17386.0,7,3,154.70000000000002
17387.0,19,2,560.92
17388.0,77,2,128.48000000000002
17389.0,0,27,2201.600000000001
17392.0,306,2,288.39000000000004
17394.0,219,1,38.4
17396.0,148,2,108.75
17397.0,22,2,637.5099999999999
17398.0,114,3,353.52
17400.0,126,5,1561.67
17402.0,4,10,612.9500000000002
17403.0,36,1,253.97000000000006
17404.0,131,6,500.13999999999993
17405.0,1,3,799.74
17406.0,333,2,945.5200000000002
17409.0,184,2,402.8500000000001
17410.0,16,5,991.4099999999997
17411.0,12,3,725.1999999999999
17412.0,2,7,1070.26
17414.0,184,1,28.0
